Date,Open,High,Low,Close,Adj Close,Volume
2012-05-14,42.04999923706055,45.0,38.0,38.22999954223633,38.22999954223633,573576400
2012-05-21,36.529998779296875,36.65999984741211,30.940000534057617,31.90999984741211,31.90999984741211,430966300
2012-05-28,31.479999542236328,31.690000534057617,26.829999923706055,27.719999313354492,27.719999313354492,288826000
2012-06-04,27.200000762939453,27.760000228881836,25.520000457763672,27.100000381469727,27.100000381469727,203386400
2012-06-11,27.18000030517578,30.100000381469727,26.84000015258789,30.010000228881836,30.010000228881836,121558000
2012-06-18,29.959999084472656,33.45000076293945,29.40999984741211,33.04999923706055,33.04999923706055,186090800
2012-06-25,32.86000061035156,33.439998626708984,30.760000228881836,31.100000381469727,31.100000381469727,115019800
2012-07-02,31.25,31.899999618530273,30.549999237060547,31.729999542236328,31.729999542236328,43863300
2012-07-09,32.099998474121094,32.880001068115234,30.549999237060547,30.719999313354492,30.719999313354492,64494000
2012-07-16,30.5,30.5,27.149999618530273,28.760000228881836,28.760000228881836,97506700
2012-07-23,28.1200008392334,29.489999771118164,22.280000686645508,23.709999084472656,23.709999084472656,228860400
2012-07-30,24.0,24.040000915527344,19.81999969482422,21.09000015258789,21.09000015258789,267091200
2012-08-06,21.389999389648438,22.450000762939453,20.219999313354492,21.809999465942383,21.809999465942383,135504600
2012-08-13,22.149999618530273,22.450000762939453,19.0,19.049999237060547,19.049999237060547,399001700
2012-08-20,19.049999237060547,20.1299991607666,18.75,19.40999984741211,19.40999984741211,284155300
2012-08-27,19.489999771118164,19.530000686645508,18.030000686645508,18.059999465942383,18.059999465942383,151657400
2012-09-03,18.079999923706055,19.420000076293945,17.549999237060547,18.979999542236328,18.979999542236328,189842400
2012-09-10,19.059999465942383,22.079999923706055,18.549999237060547,22.0,22.0,334751400
2012-09-17,22.670000076293945,23.3700008392334,21.3700008392334,22.860000610351562,22.860000610351562,274677900
2012-09-24,21.780000686645508,21.979999542236328,19.799999237060547,21.65999984741211,21.65999984741211,259372000
2012-10-01,22.079999923706055,22.59000015258789,20.8799991607666,20.90999984741211,20.90999984741211,200025600
2012-10-08,20.399999618530273,20.75,19.450000762939453,19.520000457763672,19.520000457763672,139347000
2012-10-15,19.68000030517578,20.479999542236328,18.799999237060547,19.0,19.0,173091300
2012-10-22,19.200000762939453,24.25,19.049999237060547,21.940000534057617,21.940000534057617,489096200
2012-10-29,20.81999969482422,21.690000534057617,20.729999542236328,21.18000030517578,21.18000030517578,175436500
2012-11-05,21.100000381469727,21.479999542236328,19.1299991607666,19.209999084472656,19.209999084472656,170816300
2012-11-12,19.149999618530273,23.93000030517578,18.8700008392334,23.559999465942383,23.559999465942383,554915200
2012-11-19,23.959999084472656,24.68000030517578,22.700000762939453,24.0,24.0,251059900
2012-11-26,24.940000534057617,28.0,24.809999465942383,28.0,28.0,474640500
2012-12-03,28.0,28.8799991607666,26.68000030517578,27.489999771118164,27.489999771118164,353125000
2012-12-10,27.170000076293945,28.75,26.760000228881836,26.809999465942383,26.809999465942383,347095000
2012-12-17,26.770000457763672,28.219999313354492,26.1200008392334,26.260000228881836,26.260000228881836,269775700
2012-12-24,26.5,27.18000030517578,25.149999618530273,25.90999984741211,25.90999984741211,161462000
2012-12-31,26.200000762939453,28.93000030517578,26.110000610351562,28.760000228881836,28.760000228881836,266076900
2013-01-07,28.690000534057617,31.959999084472656,28.649999618530273,31.719999313354492,31.719999313354492,419355200
2013-01-14,32.08000183105469,32.209999084472656,29.270000457763672,29.65999984741211,29.65999984741211,437356300
2013-01-21,29.75,31.93000030517578,29.739999771118164,31.540000915527344,31.540000915527344,202351800
2013-01-28,31.8799991607666,32.5099983215332,28.739999771118164,29.729999542236328,29.729999542236328,496942700
2013-02-04,29.059999465942383,29.290000915527344,28.010000228881836,28.549999237060547,28.549999237060547,250935200
2013-02-11,28.610000610351562,28.75,27.100000381469727,28.31999969482422,28.31999969482422,249749600
2013-02-18,28.229999542236328,29.079999923706055,26.81999969482422,27.1299991607666,27.1299991607666,177487100
2013-02-25,27.15999984741211,28.1200008392334,26.34000015258789,27.780000686645508,27.780000686645508,247676000
2013-03-04,27.760000228881836,28.68000030517578,27.209999084472656,27.959999084472656,27.959999084472656,225294600
2013-03-11,28.010000228881836,28.639999389648438,26.559999465942383,26.649999618530273,26.649999618530273,162075000
2013-03-18,26.3700008392334,26.899999618530273,25.559999465942383,25.729999542236328,25.729999542236328,138706800
2013-03-25,25.75,26.280000686645508,24.719999313354492,25.579999923706055,25.579999923706055,147039300
2013-04-01,25.6299991607666,27.799999237060547,25.280000686645508,27.389999389648438,27.389999389648438,252181200
2013-04-08,27.190000534057617,28.100000381469727,26.420000076293945,27.399999618530273,27.399999618530273,156582400
2013-04-15,27.15999984741211,27.479999542236328,25.149999618530273,25.729999542236328,25.729999542236328,143521800
2013-04-22,25.809999465942383,27.6200008392334,25.700000762939453,26.850000381469727,26.850000381469727,120777000
2013-04-29,27.15999984741211,29.06999969482422,26.860000610351562,28.309999465942383,28.309999465942383,292777800
2013-05-06,28.329999923706055,28.459999084472656,26.56999969482422,26.68000030517578,26.68000030517578,184157700
2013-05-13,26.600000381469727,27.329999923706055,25.899999618530273,26.25,26.25,149260700
2013-05-20,26.18000030517578,26.190000534057617,24.079999923706055,24.309999465942383,24.309999465942383,210369700
2013-05-27,24.540000915527344,24.950000762939453,23.260000228881836,24.350000381469727,24.350000381469727,210975700
2013-06-03,24.270000457763672,24.31999969482422,22.670000076293945,23.290000915527344,23.290000915527344,194274200
2013-06-10,24.059999465942383,24.600000381469727,23.260000228881836,23.6299991607666,23.6299991607666,176591100
2013-06-17,23.90999984741211,25.190000534057617,23.649999618530273,24.530000686645508,24.530000686645508,190763700
