Date,Open,High,Low,Close,Adj Close,Volume
2012-06-01,28.889999389648438,33.45000076293945,25.520000457763672,31.100000381469727,31.100000381469727,667910500
2012-07-01,31.25,32.880001068115234,21.610000610351562,21.709999084472656,21.709999084472656,520189700
2012-08-01,21.5,22.450000762939453,18.030000686645508,18.059999465942383,18.059999465942383,1151944900
2012-09-01,18.079999923706055,23.3700008392334,17.549999237060547,21.65999984741211,21.65999984741211,1058643700
2012-10-01,22.079999923706055,24.25,18.799999237060547,21.110000610351562,21.110000610351562,1100938300
2012-11-01,21.079999923706055,28.0,18.8700008392334,28.0,28.0,1527490200
2012-12-01,28.0,28.8799991607666,25.149999618530273,26.6200008392334,26.6200008392334,1191832200
2013-01-01,27.440000534057617,32.5099983215332,27.420000076293945,30.979999542236328,30.979999542236328,1675851700
2013-02-01,31.010000228881836,31.020000457763672,26.34000015258789,27.25,27.25,957639800
2013-03-01,27.049999237060547,28.68000030517578,24.719999313354492,25.579999923706055,25.579999923706055,727180500
2013-04-01,25.6299991607666,28.100000381469727,25.149999618530273,27.770000457763672,27.770000457763672,738509200
2013-05-01,27.850000381469727,29.06999969482422,23.260000228881836,24.350000381469727,24.350000381469727,982094800
2013-06-01,24.270000457763672,25.190000534057617,22.670000076293945,24.8799991607666,24.8799991607666,788331500
2013-07-01,24.969999313354492,38.310001373291016,24.149999618530273,36.79999923706055,36.79999923706055,1438017100
2013-08-01,37.29999923706055,42.2599983215332,36.02000045776367,41.290000915527344,41.290000915527344,1344994100
2013-09-01,41.84000015258789,51.599998474121094,41.439998626708984,50.22999954223633,50.22999954223633,1583083800
2013-10-01,49.970001220703125,54.83000183105469,45.2599983215332,50.209999084472656,50.209999084472656,2032635000
2013-11-01,50.849998474121094,52.09000015258789,43.54999923706055,47.0099983215332,47.0099983215332,1357311900
2013-12-01,46.900001525878906,58.58000183105469,46.2599983215332,54.650001525878906,54.650001525878906,1517533200
2014-01-01,54.83000183105469,63.369998931884766,51.849998474121094,62.56999969482422,62.56999969482422,1294714800
2014-02-01,63.029998779296875,71.44000244140625,60.70000076293945,68.45999908447266,68.45999908447266,1110774100
2014-03-01,66.95999908447266,72.58999633789062,57.97999954223633,60.2400016784668,60.2400016784668,1255440000
2014-04-01,60.459999084472656,63.90999984741211,54.65999984741211,59.779998779296875,59.779998779296875,1883965100
2014-05-01,60.43000030517578,64.30000305175781,56.2599983215332,63.29999923706055,63.29999923706055,1120155500
2014-06-01,63.22999954223633,68.0,61.790000915527344,67.29000091552734,67.29000091552734,863389800
2014-07-01,67.58000183105469,76.73999786376953,62.209999084472656,72.6500015258789,72.6500015258789,1028365000
2014-08-01,72.22000122070312,75.98999786376953,71.55000305175781,74.81999969482422,74.81999969482422,590763600
2014-09-01,75.01000213623047,79.70999908447266,73.06999969482422,79.04000091552734,79.04000091552734,720995800
2014-10-01,78.77999877929688,81.16000366210938,70.31999969482422,74.98999786376953,74.98999786376953,1083643000
2014-11-01,75.47000122070312,78.2699966430664,72.51000213623047,77.69999694824219,77.69999694824219,490965300
2014-12-01,77.26000213623047,82.16999816894531,74.4000015258789,78.0199966430664,78.0199966430664,534527100
2015-01-01,78.58000183105469,79.25,73.54000091552734,75.91000366210938,75.91000366210938,546210700
2015-02-01,76.11000061035156,81.37000274658203,73.44999694824219,78.97000122070312,78.97000122070312,475148700
2015-03-01,79.0,86.06999969482422,77.26000213623047,82.22000122070312,82.22000122070312,575349900
2015-04-01,82.5,85.58999633789062,78.31999969482422,78.7699966430664,78.7699966430664,542124600
2015-05-01,79.23999786376953,81.8499984741211,76.79000091552734,79.19000244140625,79.19000244140625,421870700
2015-06-01,79.30000305175781,89.4000015258789,78.66000366210938,85.7699966430664,85.7699966430664,537740300
2015-07-01,86.7699966430664,99.23999786376953,85.2300033569336,94.01000213623047,94.01000213623047,790781000
2015-08-01,93.52999877929688,98.73999786376953,72.0,89.43000030517578,89.43000030517578,709884600
2015-09-01,86.8499984741211,96.48999786376953,85.72000122070312,89.9000015258789,89.9000015258789,635399800
2015-10-01,90.05000305175781,105.12000274658203,88.36000061035156,101.97000122070312,101.97000122070312,571590400
2015-11-01,101.72000122070312,110.6500015258789,100.47000122070312,104.23999786376953,104.23999786376953,547232800
2015-12-01,104.83000183105469,107.91999816894531,101.45999908447266,104.66000366210938,104.66000366210938,440304100
2016-01-01,101.94999694824219,112.83999633789062,89.37000274658203,112.20999908447266,112.20999908447266,792709100
2016-02-01,112.2699966430664,117.58999633789062,96.81999969482422,106.91999816894531,106.91999816894531,874152500
2016-03-01,107.83000183105469,116.98999786376953,104.4000015258789,114.0999984741211,114.0999984741211,521458900
2016-04-01,113.75,120.79000091552734,106.30999755859375,117.58000183105469,117.58000183105469,741613800
2016-05-01,117.83000183105469,121.08000183105469,115.87999725341797,118.80999755859375,118.80999755859375,460544200
2016-06-01,118.5,119.44000244140625,108.2300033569336,114.27999877929688,114.27999877929688,450876100
2016-07-01,114.19999694824219,128.3300018310547,112.97000122070312,123.94000244140625,123.94000244140625,470108600
2016-08-01,123.8499984741211,126.7300033569336,122.06999969482422,126.12000274658203,126.12000274658203,365670900
2016-09-01,126.37999725341797,131.97999572753906,125.5999984741211,128.27000427246094,128.27000427246094,376518100
2016-10-01,128.3800048828125,133.5,126.75,130.99000549316406,130.99000549316406,313284400
2016-11-01,131.41000366210938,131.94000244140625,113.55000305175781,118.41999816894531,118.41999816894531,644052900
