Date,Open,High,Low,Close,Adj Close,Volume
2004-08-16,2.490664005279541,2.7168169021606445,2.3900420665740967,2.697638988494873,2.697638988494873,1356284704
2004-08-23,2.758410930633545,2.8264060020446777,2.5795810222625732,2.6438400745391846,2.6438400745391846,1125298143
2004-08-30,2.622170925140381,2.6274020671844482,2.4642629623413086,2.490912914276123,2.490912914276123,794237881
2004-09-06,2.515820026397705,2.6540520191192627,2.4809510707855225,2.6234169006347656,2.6234169006347656,474118476
2004-09-13,2.655795097351074,2.9262819290161133,2.6515610218048096,2.9262819290161133,2.9262819290161133,967075300
2004-09-20,2.912832021713257,3.090914011001587,2.90834903717041,2.984563112258911,2.984563112258911,866054062
2004-09-27,2.9778380393981934,3.3628950119018555,2.9340031147003174,3.3021230697631836,3.3021230697631836,1675817921
2004-10-04,3.368623971939087,3.483941078186035,3.2936549186706543,3.430392026901245,3.430392026901245,1337566807
2004-10-11,3.412209987640381,3.6239171028137207,3.3225460052490234,3.5892961025238037,3.5892961025238037,1317046178
2004-10-18,3.5666310787200928,4.487430095672607,3.4769670963287354,4.294652938842773,4.294652938842773,3169567955
2004-10-25,4.393531799316406,4.980082988739014,4.297640800476074,4.748202800750732,4.748202800750732,4193142236
2004-11-01,4.820681095123291,5.02117919921875,4.198015213012695,4.217939853668213,4.217939853668213,2878854358
2004-11-08,4.257293224334717,4.727281093597412,4.116321086883545,4.533009052276611,4.533009052276611,2594954205
2004-11-15,4.494403839111328,4.6904191970825195,4.127778053283691,4.219184875488281,4.219184875488281,3065475247
2004-11-22,4.096395969390869,4.483942985534668,4.017691135406494,4.468002796173096,4.468002796173096,1868682124
2004-11-29,4.492162227630615,4.557916164398193,4.421177864074707,4.49315881729126,4.49315881729126,1540183428
2004-12-06,4.461526870727539,4.500630855560303,4.196022033691406,4.2752251625061035,4.2752251625061035,1310409395
2004-12-13,4.288177013397217,4.500380992889404,4.220430850982666,4.485188007354736,4.485188007354736,1739977509
2004-12-20,4.533009052276611,4.69739294052124,4.529770851135254,4.679957866668701,4.679957866668701,918325255
2004-12-27,4.711091995239258,4.978340148925781,4.709846019744873,4.801752090454102,4.801752090454102,1064005261
2005-01-03,4.916571140289307,5.071989059448242,4.675475120544434,4.828153133392334,4.828153133392334,2324146943
2005-01-10,4.844342231750488,4.9815778732299805,4.744716167449951,4.980582237243652,4.980582237243652,1572504121
2005-01-17,5.00548791885376,5.1133341789245605,4.68543815612793,4.689423084259033,4.689423084259033,1714012549
2005-01-24,4.699635028839111,4.8493242263793945,4.390791893005371,4.7407307624816895,4.7407307624816895,2241385892
2005-01-31,4.8241682052612305,5.399759769439697,4.74795389175415,5.089921951293945,5.089921951293945,3575046111
2005-02-07,5.112338066101074,5.140730857849121,4.613955974578857,4.667504787445068,4.667504787445068,2959475417
2005-02-14,4.554180145263672,4.977344036102295,4.508102893829346,4.930270195007324,4.930270195007324,4006063638
2005-02-21,4.894155979156494,4.953930854797363,4.538737773895264,4.629397869110107,4.629397869110107,2604024073
2005-02-28,4.632636070251465,4.7290239334106445,4.533009052276611,4.630145072937012,4.630145072937012,1557728948
2005-03-07,4.6769700050354,4.7285261154174805,4.412211894989014,4.428400993347168,4.428400993347168,1889564103
2005-03-14,4.4416022300720215,4.49315881729126,4.298140048980713,4.48419189453125,4.48419189453125,1767624750
2005-03-21,4.4650139808654785,4.537242889404297,4.414702892303467,4.4645161628723145,4.4645161628723145,869872320
2005-03-28,4.525039196014404,4.602747917175293,4.4244160652160645,4.48419189453125,4.48419189453125,1381065241
2005-04-04,4.4819512367248535,4.859285831451416,4.47921085357666,4.783320903778076,4.783320903778076,1480508587
2005-04-11,4.8092241287231445,4.851813793182373,4.5992608070373535,4.607728958129883,4.607728958129883,1486189801
2005-04-18,4.597268104553223,5.57908821105957,4.570119857788086,5.375102996826172,5.375102996826172,3267754608
2005-04-25,5.425165176391602,5.5975189208984375,5.398265838623047,5.479462146759033,5.479462146759033,2618971893
2005-05-02,5.530519962310791,5.725539207458496,5.484692096710205,5.679213047027588,5.679213047027588,2164265907
2005-05-09,5.678715229034424,5.784070014953613,5.597021102905273,5.709599018096924,5.709599018096924,1594959977
2005-05-16,5.720558166503906,6.01918888092041,5.6929121017456055,6.017693996429443,6.017693996429443,1753841279
2005-05-23,6.056300163269043,6.626412868499756,6.0450921058654785,6.625166893005371,6.625166893005371,3782926388
2005-05-30,6.710597038269043,7.294907093048096,6.709103107452393,6.9803361892700195,6.9803361892700195,3781517125
2005-06-06,7.033387184143066,7.461781024932861,6.924046993255615,7.036127090454102,7.036127090454102,4082745988
2005-06-13,6.969377040863037,7.078218936920166,6.660783767700195,6.981331825256348,6.981331825256348,2676996570
2005-06-20,6.876474857330322,7.42218017578125,6.767881870269775,7.403500080108643,7.403500080108643,3150107284
2005-06-27,7.444595813751221,7.702380180358887,7.203499794006348,7.254059791564941,7.254059791564941,3190317439
2005-07-04,7.275230884552002,7.412217140197754,7.185815811157227,7.3780951499938965,7.3780951499938965,1350001241
2005-07-11,7.382328987121582,7.64011287689209,7.246089935302734,7.501632213592529,7.501632213592529,1798684735
2005-07-18,7.4719929695129395,7.91533088684082,7.38058614730835,7.531768798828125,7.531768798828125,3064074014
2005-07-25,7.531519889831543,7.553936004638672,7.147957801818848,7.167136192321777,7.167136192321777,1645444498
2005-08-01,7.176102161407471,7.465019226074219,7.175603866577148,7.28145694732666,7.28145694732666,1206882801
2005-08-08,7.312591075897217,7.363648891448975,6.989302158355713,7.2159528732299805,7.2159528732299805,1254319942
2005-08-15,7.217945098876953,7.29191780090332,6.849327087402344,6.973859786987305,6.973859786987305,1468800867
